osm_id,osm_type,tunnel,oneway,bridge,surface,lanes,smoothness,name,width,layer,highway,longitude,latitude,geom_type
548218246,ways_line,,,,asphalt,"2",,Arni - Vandavasi Road,,,secondary,79.3796502623859,12.595005255446,LINESTRING
548218253,ways_line,,,yes,asphalt,"2",,Arni - Vandavasi Road,,"1",secondary,79.4358891,12.58768795,LINESTRING
640099620,ways_line,,,yes,asphalt,,,Arcot - Villupuram Road,,"1",primary,79.3117175,12.5785522,LINESTRING
178495017,ways_line,,,,,,,Arni - Vandavasi Road,,,secondary,79.3080985113871,12.6461514098522,LINESTRING
186872056,ways_line,,,,,,,,,,secondary,79.3489723265323,12.5843621843315,LINESTRING
535242275,ways_line,,,,asphalt,,,Thiruvathipuram - Arni Road,,,secondary,79.297183610766,12.6840393083885,LINESTRING
548218241,ways_line,,,,asphalt,,,Arni - Vandavasi Road,,,secondary,79.3337880691508,12.6153065350066,LINESTRING
548218262,ways_line,,,,asphalt,"2",,Arni - Vandavasi Road,,,secondary,79.4195803545984,12.5890899825262,LINESTRING
528213614,ways_line,,yes,,asphalt,"2",,,,,trunk,79.1030775279292,13.2222699655344,LINESTRING
1072601391,ways_line,,,,,,,,,,secondary,79.115615834356,13.2351659733622,LINESTRING
306760363,ways_line,,,,,,,,,,secondary,79.0788960094813,13.0775959428544,LINESTRING
499275440,ways_line,,,,asphalt,,,Chittoor - Puttur Road,,,primary,79.1013855960278,13.2169510975442,LINESTRING
590497392,ways_line,,,,,,,,,,secondary,79.3211457501397,13.2303969146418,LINESTRING
1157530754,ways_line,,,,,,,,,,secondary,79.201384560165,13.2053750336385,LINESTRING
1448594229,ways_line,,yes,,asphalt,"2",,,,,trunk,79.0922180906809,13.2414217062562,LINESTRING
1317058791,ways_line,,yes,,asphalt,"2",,,,,trunk,79.9428603406979,13.1343640698124,LINESTRING
1264400778,ways_line,,yes,,asphalt,,,Chennai - Tiruttani - Renigunta Road,,,trunk,80.0616854142427,13.122332376311,LINESTRING
1206541516,ways_line,,yes,,asphalt,,,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,,,primary,80.0034639715375,12.7633416603155,LINESTRING
1240224575,ways_line,,yes,yes,,,,,,"1",primary,80.0039601,12.76650625,LINESTRING
1240358623,ways_line,,yes,yes,,,,Singaperumal koil flyover,,"1",primary,80.005582662574,12.765888582098,LINESTRING
1287281484,ways_line,,yes,,,,,,,,primary,79.99854665,12.76662915,LINESTRING
1235964068,ways_line,,yes,,asphalt,"3",,Poonamallee High Road Flyover,,,trunk,80.1219774343374,13.0546826894637,LINESTRING
1235964074,ways_line,,yes,,asphalt,"3",,Poonamallee High Road Flyover,,,trunk,80.1275429,13.0568937,LINESTRING
1314292004,ways_line,,yes,,asphalt,"3",,Mumbai Highway,,,trunk,80.1283006707095,13.0574880051467,LINESTRING
1039864252,ways_line,,,,,,good,Medavakkam - Mambakkam - Sembakkam Road,,,primary,80.17587175,12.86718865,LINESTRING
1185985047,ways_line,,yes,,asphalt,"1",,Perungalathur Maempalam,,,secondary,80.09270305,12.9085879,LINESTRING
1075043366,ways_line,,yes,,asphalt,"2",,,,,primary,80.0789078057224,12.8864256485481,LINESTRING
1075043367,ways_line,,yes,yes,asphalt,"2",,,,"1",primary,80.0761507,12.8872795,LINESTRING
721905351,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1007455466698,12.921188153182,LINESTRING
102548401,ways_line,,yes,,asphalt,"3",,,,,trunk,80.0132030237441,13.0198532851759,LINESTRING
1200049495,ways_line,,yes,,asphalt,"3",,,,,trunk,80.0079984992106,13.016969959204,LINESTRING
30119311,ways_line,,,,,,,Darkas Road,,,secondary,80.0631179004488,12.9479843989195,LINESTRING
1039898430,ways_line,,yes,,,,,Tambaram - Mudichur - Sriperumbudur Road,,,primary,80.1090582975166,12.9253277944256,LINESTRING
31242478,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1187177,12.96986675,LINESTRING
721905350,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass Expressway,,"1",trunk,80.1002592,12.92500385,LINESTRING
721905353,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass Expressway,,"1",trunk,80.1003858,12.92504115,LINESTRING
835017291,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1184874702756,12.9548164320683,LINESTRING
387219218,ways_line,,yes,,,,,Madhavaram - Red Hills Road,,,primary,80.2236753481801,13.1655390256195,LINESTRING
29199344,ways_line,,yes,yes,,,,Madhavaram Flyover,,"1",primary,80.2212266966333,13.1470087042563,LINESTRING
1313452328,ways_line,,yes,,,,,Jawaharlal Nehru Road (100 Feet Road),,,primary,80.2182332871945,13.1402321129549,LINESTRING
102479332,ways_line,,yes,,asphalt,"2",,Anna Arch Road,,,secondary,80.2179414049606,13.078001956933,LINESTRING
102479321,ways_line,,yes,yes,concrete,"2",,Anna Nagar Bridge,,"1",secondary,80.21775715,13.0806918,LINESTRING
1364754670,ways_line,,,,,,,Balaji Nagar Main Road,,,secondary,80.22471105,13.1290639,LINESTRING
28348202,ways_line,,,,asphalt,"2",,,,,secondary,80.2157106055798,13.1071768811054,LINESTRING
97554147,ways_line,,,,,,,1st Main Road,,,secondary,80.2244368728729,13.1323526284729,LINESTRING
1312595089,ways_line,,yes,yes,,,,Madhavaram Flyover,,"1",primary,80.2191601818515,13.1423319880447,LINESTRING
1135514038,ways_line,,yes,,asphalt,"2",,Anna Nagar 2nd Avenue,,,secondary,80.2195088307706,13.0846489321806,LINESTRING
23970139,ways_line,,yes,,asphalt,"2",,Anna Arch Road,,,secondary,80.2179891409108,13.0833678625361,LINESTRING
30851609,ways_line,,yes,,asphalt,,,Anna Nagar 3rd Avenue,,,secondary,80.2182484508465,13.0903162663972,LINESTRING
1526068390,ways_line,,yes,,,,,Anna Arch Road,,,secondary,80.21786175,13.0749591,LINESTRING
1035888752,ways_line,,,,,,,2nd Avenue,,,secondary,80.2173719,13.0437565,LINESTRING
25466477,ways_line,,yes,,asphalt,,,Brindavan Street,,,secondary,80.223490507889,13.0425340727408,LINESTRING
426378532,ways_line,,yes,,asphalt,,,Dr Ambedkar Road,,,secondary,80.2194519907758,13.0489856910848,LINESTRING
25368684,ways_line,,yes,,asphalt,"3",,Grand Northern Trunk Road,,,trunk,80.1550102516093,13.2552285781167,LINESTRING
26808926,ways_line,,,,,,,Milk Colony Road,,,secondary,80.2399316402623,13.1458580750523,LINESTRING
29201138,ways_line,,yes,,,,,Manali High Road,,,primary,80.3126163089388,13.1848231827333,LINESTRING
836665581,ways_line,,,yes,,,,Surapet Main Road,,"1",secondary,80.19672155,13.14121045,LINESTRING
911281468,ways_line,,,,,,,Ennore High Road,,,secondary,80.3035551765244,13.157516180631,LINESTRING
1040545307,ways_line,,yes,,,,,,,,primary,80.3124623575154,13.1848042487328,LINESTRING
1122275983,ways_line,,yes,,,,,Chennai - Ennore Road,,,primary,80.3006067434721,13.1539813174503,LINESTRING
1205852873,ways_line,,yes,,,,,Grand Northern Trunk Road,,,primary,80.2150038667957,13.1325067820495,LINESTRING
1432703450,ways_line,,yes,,,,,Chennai - Ennore Road,,,primary,80.297926468187,13.1469599464885,LINESTRING
1467595509,ways_line,,yes,yes,asphalt,"3",,Grand Northern Trunk Road,,"1",trunk,80.15491715,13.2622946,LINESTRING
1317058782,ways_line,,yes,yes,asphalt,"2",,Chennai - Tirupati Highway,,"1",trunk,79.93071135,13.1417211,LINESTRING
1525446487,ways_line,,yes,,asphalt,"1",,Paper mills road,,,secondary,80.21530405,13.12912585,LINESTRING
25376940,ways_line,,,,asphalt,,,Kolathur Road,,,secondary,80.2159587486181,13.1246538465694,LINESTRING
1187413791,ways_line,,yes,yes,asphalt,"2",,Ambedkar Kalloori Salai,,"1",secondary,80.2607671,13.10650145,LINESTRING
1282455642,ways_line,,yes,,asphalt,,,,,,secondary,80.2015631,13.123145,LINESTRING
1300218912,ways_line,,yes,,,,,Chennai - Tiruttani - Renigunta Road,,,trunk,80.05692155,13.12334285,LINESTRING
837842778,ways_line,,yes,yes,,"2",,Pattaravakam ROB,,"1",secondary,80.1740831,13.11108035,LINESTRING
1451892819,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass,,"1",trunk,80.1661531,13.1215912,LINESTRING
1520299886,ways_line,,yes,,asphalt,"3",,Pattaravakkam Bridge,,,trunk,80.1640403,13.11543315,LINESTRING
1083470740,ways_line,,yes,,,,,,,,primary,80.1637001207848,13.1122000290994,LINESTRING
838945958,ways_line,,,,,,,Manali Road,,,secondary,80.2727188688757,13.1256555000249,LINESTRING
1066705640,ways_line,,yes,,asphalt,"3",,National Highway 140,,,trunk,79.0828616432329,13.3470903362955,LINESTRING
1066718026,ways_line,,yes,,asphalt,"3",,National Highway 140,,,trunk,79.1226471256706,13.4218768760749,LINESTRING
22832174,ways_line,,,,,,,Maduranthagam - Vennangupattu Road,,,primary,79.9063657940331,12.344584340034,LINESTRING
30078052,ways_line,,,,asphalt,"2",,Kovilpadagai Main Road,,,secondary,80.1032994044607,13.1266067437399,LINESTRING
1118053999,ways_line,,,,,,,,,,secondary,80.1030782,13.1197568,LINESTRING
1075672683,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0538566094415,13.1457835057239,LINESTRING
1075672701,ways_line,,yes,yes,asphalt,"2",,ORR Service Road,,"1",primary,80.05376375,13.1446237,LINESTRING
1149807908,ways_line,,yes,,asphalt,"2",,Chennai - Tiruttani - Renigunta Road,,,trunk,80.1032023,13.11960285,LINESTRING
1434524205,ways_line,,yes,,,,,Mount - Poonamallee - Avadi Road,,,primary,80.10063205,13.11654695,LINESTRING
1447689461,ways_line,,yes,,asphalt,"2",,Chennai - Tiruttani - Renigunta Road,,,trunk,80.0569676524132,13.1234450640215,LINESTRING
1447689464,ways_line,,yes,,asphalt,,,Chennai - Tiruttani - Renigunta Road,,,trunk,80.06225565,13.1221327,LINESTRING
1055704660,ways_line,,yes,,asphalt,"2",,Mount - Poonamallee - Avadi Road,,,primary,80.0963596609452,13.1171586807815,LINESTRING
34656222,ways_line,,,,,,,,,,secondary,80.0811720663242,13.1500272138592,LINESTRING
31241503,ways_line,,,yes,,,,Poonamallee - Kundrathur - Pallavaram Road,,"1",primary,80.12007155,12.98591385,LINESTRING
723718323,ways_line,,no,,asphalt,"2",,Thirumudivakkam High Road,,,secondary,80.1007693363332,12.9677874774507,LINESTRING
1149846411,ways_line,,yes,,,,,Tiruneermalai Main Road,,,secondary,80.1210197370201,12.9577127059569,LINESTRING
1074833618,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0896628106274,12.9714690127955,LINESTRING
1149846409,ways_line,,,,,,,Tiruneermalai Main Road,,,secondary,80.1260511564803,12.9576852005731,LINESTRING
1074994239,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0878597964516,12.9534462471323,LINESTRING
835017285,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1192689228741,12.9617949029574,LINESTRING
835017288,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass Expressway,,"1",trunk,80.11894235,12.96567385,LINESTRING
835017292,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass Expressway,,"1",trunk,80.1165782,12.9521532,LINESTRING
835017293,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1185741276095,12.954665399164,LINESTRING
835017295,ways_line,,yes,,asphalt,"3",,Chennai Bypass Expressway,,,trunk,80.1191202376891,12.9618317870592,LINESTRING
835017296,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass Expressway,,"1",trunk,80.11913745,12.9581296,LINESTRING
1075657838,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0552128913989,13.1505327101277,LINESTRING
1211048656,ways_line,,yes,,,,,Mount - Poonamallee - Avadi Road,,,primary,80.0986017950073,13.1168678525904,LINESTRING
1139070476,ways_line,,yes,yes,asphalt,"3",,Grand Northern Trunk Road,,"1",trunk,80.1514146591524,13.2739216887357,LINESTRING
1286735946,ways_line,,yes,,,"2",,Grand Northern Trunk Road,,,trunk,80.1730757552235,13.2075435939809,LINESTRING
1467595510,ways_line,,yes,yes,asphalt,"3",,Grand Northern Trunk Road,,"1",trunk,80.15502235,13.26233845,LINESTRING
1193479260,ways_line,,,,,,,Grand Northern Trunk Road (Old NH5),,,primary,80.1810981161508,13.1964244905267,LINESTRING
1276282932,ways_line,,yes,,,,,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,,,primary,80.1724295628768,13.194054630058,LINESTRING
1288905119,ways_line,,yes,,,"3",,Grand Northern Trunk Road,,,trunk,80.170796061283,13.213237692255,LINESTRING
1465262237,ways_line,,yes,,asphalt,"3",,Sholavaram Bypass,,,trunk,80.1544173006525,13.2533247377952,LINESTRING
176037626,ways_line,,,,,,,Grand Northern Trunk Road (Old NH5),,,primary,80.1598866890259,13.2415806431244,LINESTRING
1287013339,ways_line,,,,asphalt,"2",,Chengalpattu - Kancheepuram Highway,,,trunk,79.6973967287297,12.8451582139338,LINESTRING
1270620220,ways_line,,yes,,asphalt,"2",,Walajabad - Sunguvarchathiram - Keelachery Road,,,primary,79.876501592002,12.9287668286921,LINESTRING
828452988,ways_line,,yes,,,,,Tambaram - Mudichur - Sriperumbudur Road,,,primary,79.9684289131518,12.9498922707071,LINESTRING
207895118,ways_line,,,,asphalt,,,GST Road - Padalam - Cheyyur Road,,,secondary,80.0091808607308,12.3976355352251,LINESTRING
836046259,ways_line,,,,,,,Periyapalayam High Road Flyover,,,primary,80.03076855,13.1254602,LINESTRING
371337614,ways_line,,,,,,,Poonamallee - Kundrathur - Pallavaram Road,,,primary,80.1401436854387,12.9722844986358,LINESTRING
729835686,ways_line,,yes,,asphalt,,,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,,,primary,80.0351471211672,12.8904166155695,LINESTRING
725909948,ways_line,,yes,,asphalt,,,Marmalong Bridge - Irumbuliyur - Vandalur - Mudichur - Oragadam - Walajabad Road,,,primary,80.0666899063051,12.8929203631579,LINESTRING
184108779,ways_line,,yes,,,,,Vandalur - Mambakkam - Kelambakkam Road,,,primary,80.1158784686216,12.8648065177818,LINESTRING
567535161,ways_line,,,,asphalt,"2",,Bukkathurai - Uthiramerur Road,,,primary,79.8240355839892,12.617799756935,LINESTRING
232407124,ways_line,,,,asphalt,"2",,Cheyyur - Vandavasi - Polur Road,,,secondary,79.6167911862112,12.5038110110213,LINESTRING
567916735,ways_line,,,yes,asphalt,,,Arcot - Tindivanam Road,,"1",primary,79.58753585,12.51908615,LINESTRING
567916736,ways_line,,,,asphalt,,,Arcot - Tindivanam Road,,,secondary,79.5954065200561,12.512874940256,LINESTRING
1458682128,ways_line,,yes,,,,,Singaperumal koil flyover,,,primary,80.0064013864429,12.7678943686214,LINESTRING
84106305,ways_line,,yes,,,,,Pallavaram - Thoraipakkam Road,,,primary,80.2170000987675,12.9489678121115,LINESTRING
205773352,ways_line,,yes,,paved,,,Velachery Main Road,,,secondary,80.21949355,12.9915481,LINESTRING
1112206455,ways_line,,yes,,asphalt,"2",,Bazaar Road,,,secondary,80.2080646370245,12.9651167572923,LINESTRING
1039834696,ways_line,,,,,,,St Thomas Mount Subway,,,primary,80.20121935,12.99466415,LINESTRING
208359677,ways_line,,yes,,,,,Velachery MRTS Bridge,30 ft,,primary,80.21875605,12.97067705,LINESTRING
1177309294,ways_line,,yes,,asphalt,"3",,Medavakkam Maempalam,,,primary,80.1962945158382,12.9196067797432,LINESTRING
1105956378,ways_line,,yes,,asphalt,"2",,Taramani Road,,,primary,80.220301184934,12.9740629453789,LINESTRING
1449612776,ways_line,,yes,,asphalt,"2",,,,"1",primary,80.2156189699138,12.9024248680499,LINESTRING
1323785284,ways_line,,yes,,,,,Thillaiganga Nagar Subway,,,primary,80.193423203389,12.994643254346,LINESTRING
422927236,ways_line,,yes,,asphalt,"2",,Taramani Link Road,,,primary,80.2232839885727,12.9771708972308,LINESTRING
116953855,ways_line,,yes,,asphalt,"2",,,,,primary,80.2169929468701,12.9660476865448,LINESTRING
1124787990,ways_line,,yes,,asphalt,,,Pallavaram - Thoraipakkam Road,,,primary,80.21498965,12.94875975,LINESTRING
31336519,ways_line,,yes,,,,,Thillaiganga Nagar Subway,,,primary,80.1934452495001,12.9936612289747,LINESTRING
1148768995,ways_line,,yes,,asphalt,,,Inner Ring Road,,,primary,80.2042013747901,13.0131923381665,LINESTRING
203731451,ways_line,,yes,,asphalt,,,Grand Southern Trunk Road,,,primary,80.1874774921668,12.9949529620687,LINESTRING
837847800,ways_line,,yes,,,,,Tondiarpet High Road,"15.2",,secondary,80.2625916010615,13.1334473655216,LINESTRING
23499971,ways_line,,yes,,,,,Strahans Road,,,primary,80.2511106518728,13.0982327951498,LINESTRING
1082631142,ways_line,,yes,,asphalt,,,,,,primary,80.2407176,13.07729095,LINESTRING
1149803226,ways_line,,yes,,,,,Dr Radhakrishnan Salai,,,primary,80.2642911150132,13.0446563778955,LINESTRING
22661174,ways_line,,yes,,asphalt,,,Durgabai Deshmukh Road,,,primary,80.2590485691094,13.0099489364676,LINESTRING
23001375,ways_line,,,,,,,St. Mary's Road,,,secondary,80.2624638472246,13.0295723940229,LINESTRING
1059454601,ways_line,,yes,,,,,McNichols Road,,,primary,80.24230975,13.069253,LINESTRING
1309589994,ways_line,,yes,,,"1",,Adithanar Road,,,secondary,80.26554375,13.0706558,LINESTRING
275459543,ways_line,,yes,,asphalt,,,Valluvar Kottam High Road,,,primary,80.2435268885054,13.0661472724278,LINESTRING
1149857664,ways_line,,yes,,asphalt,"1",,Taravath Madhavan Nair Bridge Road,,,secondary,80.2566477657277,13.0789742948718,LINESTRING
1287318435,ways_line,,yes,,,,,General Patters Road,,,secondary,80.2654479374967,13.0609708612659,LINESTRING
1353754870,ways_line,,yes,,,,,Luz Church Road,,,secondary,80.2671358494282,13.0370525974448,LINESTRING
1361392985,ways_line,,yes,,,"1",,Thiru Vi Ka Flyover,,,secondary,80.2663955207046,13.046407621495,LINESTRING
1393520909,ways_line,,yes,,,,,Uttamar Gandhi Salai,,,primary,80.2445098316535,13.0631721258302,LINESTRING
1393532267,ways_line,,,,asphalt,,,Doctor Ranga Road,,,secondary,80.26389525,13.03329205,LINESTRING
1434333915,ways_line,,yes,,asphalt,,,Luz Church Road,,,secondary,80.25724185,13.03881345,LINESTRING
1502782201,ways_line,,yes,,,,,Montieth Road,,,secondary,80.26030645,13.06654745,LINESTRING
26492551,ways_line,,,,,,,Deputy Mayor Kabalamurthy Road,,,secondary,80.273588362612,13.0733072892281,LINESTRING
28138953,ways_line,,yes,yes,,,,Periyar Bridge,,"1",primary,80.27505885,13.07244615,LINESTRING
1279992152,ways_line,,,,,,,Triplicane High Road,,,secondary,80.2740128179033,13.0639029053404,LINESTRING
29266248,ways_line,,yes,,,,,,,,secondary,80.2741061087222,13.0719317432045,LINESTRING
1080757459,ways_line,,,,,,,Arunachalam Street,,,secondary,80.2726960343931,13.0745111492071,LINESTRING
1149817573,ways_line,,yes,,,,,Wall Tax Road,,,primary,80.2739826282432,13.102910986887,LINESTRING
1286982548,ways_line,,yes,,,,,Vanagaram - Ambathur - Puzhal Road,,,primary,80.2028549895863,13.1582286755981,LINESTRING
827245019,ways_line,,yes,,,,,Grand Northern Trunk Road (Old NH5),,,primary,80.1911284566055,13.1851758832047,LINESTRING
1199414978,ways_line,,yes,,,"2",,Water canal road,,,secondary,80.1928000850761,13.1306015910622,LINESTRING
1286291016,ways_line,,yes,,,,,,,,primary,80.1924355750805,13.1865421771321,LINESTRING
1307491536,ways_line,,yes,,asphalt,"2",,,,,primary,80.1925757442899,13.1516262712866,LINESTRING
1288010212,ways_line,,yes,,,,,Madhavaram - Red Hills Road,,,primary,80.203091601532,13.1848736079958,LINESTRING
567269534,ways_line,,,,,,,Madhavaram - Red Hills Road,,,primary,80.1981519743685,13.1864282261959,LINESTRING
25393656,ways_line,,,,,,,,,,secondary,80.1914878521577,13.1432018676051,LINESTRING
1312595087,ways_line,,yes,,asphalt,"2",,Grand Northern Trunk Road,,,trunk,80.2043802373896,13.1573089660244,LINESTRING
1285883363,ways_line,,yes,,asphalt,"3",,Chennai Bypass,,,trunk,80.1734899642928,13.1350718197337,LINESTRING
1285883364,ways_line,,yes,yes,asphalt,"3",,Chennai Bypass,,"1",trunk,80.1772679,13.1372173,LINESTRING
1288635098,ways_line,,yes,yes,,"3",,Chennai Bypass,,"1",trunk,80.20294995,13.1466816,LINESTRING
1351772800,ways_line,,yes,,,"3",,Chennai Bypass,,,trunk,80.19592200316,13.1422857641846,LINESTRING
1395216455,ways_line,,yes,,asphalt,"3",,Chennai Bypass,,,trunk,80.1794318183459,13.136753086673,LINESTRING
1395216456,ways_line,,yes,,asphalt,"3",,Chennai Bypass,,,trunk,80.1867967523228,13.1384361544617,LINESTRING
755813094,ways_line,,yes,,paved,"2",,Vanagaram - Ambathur - Puzhal Road,,,primary,80.1607383715573,13.1311322256232,LINESTRING
1075657727,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.1428868622329,13.1790096944122,LINESTRING
1123856580,ways_line,,yes,,,,,,,,primary,80.0309677428836,13.1260326764117,LINESTRING
1481669522,ways_line,,yes,,,"3",,,,,trunk,80.0142888970815,13.1264828435866,LINESTRING
1443488697,ways_line,,yes,,,"2",,Chennai - Tirupati Highway,,,trunk,80.0158275775492,13.1259450366343,LINESTRING
1481669523,ways_line,,yes,,asphalt,"3",,Chennai - Tirupati Highway,,,trunk,80.0136489628461,13.1272000814085,LINESTRING
1122592763,ways_line,,yes,,asphalt,"2",,,,,primary,80.0958272464088,13.1173313034141,LINESTRING
23499289,ways_line,,yes,,,,,Gangadeeshwar Koil Street,,,primary,80.254585993259,13.0838721005004,LINESTRING
1235214292,ways_line,,yes,,asphalt,"2",,Rajiv Gandhi IT Expressway,,,primary,80.2485929610723,12.9986121668263,LINESTRING
214598729,ways_line,,yes,yes,asphalt,,,Anna Flyover,,"1",primary,80.2504624102877,13.0518632111284,LINESTRING
26464705,ways_line,,yes,,,,,,,,primary,80.2646072065847,13.1141159687017,LINESTRING
1187413793,ways_line,,yes,,asphalt,"2",,Stephensons Salai,,,secondary,80.2590833,13.1030596,LINESTRING
102479343,ways_line,,yes,yes,,,,RK Mutt Road,,"1",secondary,80.26779335,13.0358074,LINESTRING
346285847,ways_line,,no,,asphalt,,,Stephenson Road,,,secondary,80.2548497559421,13.1091070451033,LINESTRING
1190778607,ways_line,,yes,,asphalt,,,Perambur High Road,,,secondary,80.2496167296892,13.1083226237452,LINESTRING
1104358316,ways_line,,yes,yes,,,,MKB Nagar East Avenue,,"1",secondary,80.2658937735488,13.126916075158,LINESTRING
28076798,ways_line,,,yes,,,,Royapettah Flyover,,"1",secondary,80.2641131585507,13.0538726239486,LINESTRING
237621836,ways_line,,yes,,asphalt,,,EVR Periyar Salai,,,primary,80.2531007514301,13.0787738224582,LINESTRING
1117074529,ways_line,,yes,,,,,Gandhi Irwin Road,,,secondary,80.2605237241391,13.0769844530824,LINESTRING
1187413788,ways_line,,yes,,asphalt,"2",,Ambedkar Kalloori Salai,,,secondary,80.2601986369452,13.1082238298013,LINESTRING
1187413790,ways_line,,yes,,asphalt,"2",,Ambedkar Kalloori Salai,,,secondary,80.260387213959,13.1079219791394,LINESTRING
1280154089,ways_line,,yes,,asphalt,,,Uttamar Gandhi Salai (Nungambakkam High Road),,,primary,80.2500565,13.0541756,LINESTRING
1289116082,ways_line,,yes,,asphalt,,,EVR Periyar Salai,,,primary,80.2445855,13.077952,LINESTRING
1313221972,ways_line,,,,asphalt,"2",,Sathyam Flyover,,,secondary,80.2602392,13.05422655,LINESTRING
1313465210,ways_line,,yes,,,,,Morasali Maran Flyover,,,primary,80.2433133444743,13.1069076448965,LINESTRING
1393772724,ways_line,,yes,,asphalt,,,Kalki Krishnamurty Road,,,secondary,80.25558205,12.98628705,LINESTRING
1393772726,ways_line,,yes,,asphalt,,,Kalki Krishnamurty Road,,,secondary,80.2555378,12.9862916,LINESTRING
1467059805,ways_line,,yes,,asphalt,,,EVR Periyar Salai,,,primary,80.2392179695708,13.076849343551,LINESTRING
1039298150,ways_line,,yes,,asphalt,,,EVR Periyar Salai,,,primary,80.2551873035149,13.0790490322132,LINESTRING
1150114905,ways_line,,yes,,asphalt,,,EVR Periyar Salai,,,primary,80.2567745,13.07920075,LINESTRING
346285826,ways_line,,yes,yes,,,,Morasali Maran Flyover,,"1",primary,80.2424889475584,13.1065114904341,LINESTRING
33622114,ways_line,,yes,,,,,Dr Alagappa Road,,,secondary,80.2518612619581,13.0815374409814,LINESTRING
28275159,ways_line,,yes,,asphalt,"2",,Durgabai Deshmukh Road,,,primary,80.2606941944272,13.017687808593,LINESTRING
1189128150,ways_line,,,,,,,Peters Road,,,secondary,80.2667728,13.05362315,LINESTRING
353683599,ways_line,,yes,,asphalt,,,,,,primary,80.2439197859867,13.0633909676286,LINESTRING
1255887153,ways_line,,,,asphalt,,,Perambur High Road,,,secondary,80.2444902637714,13.1082149868315,LINESTRING
1342404643,ways_line,,yes,,asphalt,"1",,Halls Road,,,secondary,80.25823165,13.0754224,LINESTRING
1237642838,ways_line,,yes,,asphalt,"2",,Police Commissioner Office Road,,,secondary,80.25821965,13.07537385,LINESTRING
1149818932,ways_line,,yes,,,,,Pantheon Road,,,secondary,80.2548996,13.06742095,LINESTRING
32648128,ways_line,,yes,,,,,Pantheon Road,,,secondary,80.2627489737621,13.0745661688307,LINESTRING
23066164,ways_line,,yes,,,,,Gengu Reddy Road,,,secondary,80.25223964313,13.0743844167358,LINESTRING
157911938,ways_line,,yes,,,,,Sir Thyagaraya Road,,,secondary,80.2453786881043,13.0395563434764,LINESTRING
25469761,ways_line,,,,,,,4th Main Road,,,secondary,80.1018700970188,13.104174995819,LINESTRING
1075752727,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0525331671422,13.1117063890262,LINESTRING
1075752794,ways_line,,yes,yes,asphalt,"2",,,,"1",primary,80.05250105,13.09973835,LINESTRING
1075752806,ways_line,,yes,,asphalt,"2",,ORR Service Road,,,primary,80.0715012201238,13.0703665303213,LINESTRING
1075752856,ways_line,,,,,,,,,,primary,80.07173815,13.0698532,LINESTRING
32142586,ways_line,,yes,yes,,,,Munro Bridge,,"1",primary,80.242727,13.06823715,LINESTRING
1309267621,ways_line,,yes,,,,,DGS Dhinakaran Road,,,primary,80.2674841,13.01890925,LINESTRING
1268110513,ways_line,,yes,,,,,Dr Nair Road,,,secondary,80.2405425963412,13.044681328908,LINESTRING
47274829,ways_line,,yes,,,,,Luz Church Road,,,secondary,80.2655746256471,13.0374087921066,LINESTRING
32142579,ways_line,,yes,,,,,McNichols Road,,,primary,80.2424450346778,13.0688661958557,LINESTRING
489987385,ways_line,,yes,,,,,Gopathi Narayanaswami Flyover,,,secondary,80.2390929,13.044478,LINESTRING
31959761,ways_line,,,,,,,Venkatakrishna Road,,,secondary,80.2619284271994,13.0267969008058,LINESTRING
1190973751,ways_line,,yes,,asphalt,,,Luz Church Road,,,secondary,80.2579983083688,13.0387033859256,LINESTRING
1409645296,ways_line,,yes,,,,,Anna Salai (Mount Road),,,primary,80.23990945,13.0310607,LINESTRING
1037943292,ways_line,,yes,,asphalt,"3",,Anna Salai (Mount Road),,,primary,80.2488771201405,13.0475639722072,LINESTRING
1188972082,ways_line,,,,,,,Montieth Road,,,secondary,80.2595035741959,13.0670188282123,LINESTRING
1289111744,ways_line,,yes,,,,,,,,secondary,80.26750415,13.06571135,LINESTRING
